2020/07/29 16:22:51 	1.98	2020-07-29 16:22:51.500
2020/07/29 16:22:51 	1.99	2020-07-29 16:22:51.700
2020/07/29 16:22:51 	1.98	2020-07-29 16:22:51.800
2020/07/29 16:22:52 	1.98	2020-07-29 16:22:52.700
2020/07/29 16:22:52 	1.99	2020-07-29 16:22:52.900
2020/07/29 16:22:53 	1.98	2020-07-29 16:22:53.600
2020/07/29 16:22:54 	1.99	2020-07-29 16:22:54.100
2020/07/29 16:22:54 	1.99	2020-07-29 16:22:54.600
2020/07/29 16:22:55 	1.99	2020-07-29 16:22:55.100
2020/07/29 16:22:55 	1.99	2020-07-29 16:22:55.300
2020/07/29 16:22:55 	1.98	2020-07-29 16:22:55.800
2020/07/29 16:22:56 	1.97	2020-07-29 16:22:56.000
2020/07/29 16:22:56 	1.98	2020-07-29 16:22:56.300
2020/07/29 16:22:56 	1.99	2020-07-29 16:22:56.800
2020/07/29 16:22:57 	1.98	2020-07-29 16:22:57.000
2020/07/29 16:22:57 	1.99	2020-07-29 16:22:57.300
2020/07/29 16:22:58 	1.98	2020-07-29 16:22:58.700
2020/07/29 16:22:59 	1.99	2020-07-29 16:22:59.900
2020/07/29 16:23:00 	1.98	2020-07-29 16:23:00.600
2020/07/29 16:23:01 	1.98	2020-07-29 16:23:01.400
2020/07/29 16:23:02 	1.99	2020-07-29 16:23:02.500
2020/07/29 16:23:03 	1.98	2020-07-29 16:23:03.000
2020/07/29 16:23:03 	1.99	2020-07-29 16:23:03.700
2020/07/29 16:23:04 	1.98	2020-07-29 16:23:04.200
2020/07/29 16:23:05 	1.98	2020-07-29 16:23:05.600
2020/07/29 16:23:07 	1.98	2020-07-29 16:23:07.100
2020/07/29 16:23:07 	1.98	2020-07-29 16:23:07.500
2020/07/29 16:23:07 	1.99	2020-07-29 16:23:07.700
2020/07/29 16:23:08 	1.98	2020-07-29 16:23:08.700
2020/07/29 16:23:08 	1.98	2020-07-29 16:23:08.900
2020/07/29 16:23:09 	1.98	2020-07-29 16:23:09.700
2020/07/29 16:23:11 	2	2020-07-29 16:23:11.100
2020/07/29 16:23:11 	1.99	2020-07-29 16:23:11.400
2020/07/29 16:23:11 	1.99	2020-07-29 16:23:11.800
2020/07/29 16:23:13 	1.99	2020-07-29 16:23:13.200
2020/07/29 16:26:13 	1.97	2020-07-29 16:26:13.500
2020/07/29 16:26:13 	1.97	2020-07-29 16:26:13.600
2020/07/29 16:26:13 	1.96	2020-07-29 16:26:13.800
2020/07/29 16:26:13 	1.97	2020-07-29 16:26:13.900
2020/07/29 16:26:14 	1.97	2020-07-29 16:26:14.100
2020/07/29 16:26:14 	1.97	2020-07-29 16:26:14.300
2020/07/29 16:26:17 	1.97	2020-07-29 16:26:17.300
2020/07/29 16:26:17 	1.98	2020-07-29 16:26:17.700
2020/07/29 16:26:17 	1.97	2020-07-29 16:26:17.900
2020/07/29 16:26:19 	1.98	2020-07-29 16:26:19.600
2020/07/29 16:26:21 	1.98	2020-07-29 16:26:21.600
2020/07/29 16:26:21 	1.98	2020-07-29 16:26:21.800
2020/07/29 16:26:22 	1.98	2020-07-29 16:26:22.100
2020/07/29 16:26:23 	2.13	2020-07-29 16:26:23.000
2020/07/29 16:26:23 	2.21	2020-07-29 16:26:23.400
2020/07/29 16:26:23 	2.43	2020-07-29 16:26:23.900
2020/07/29 16:26:24 	2.02	2020-07-29 16:26:24.200
2020/07/29 16:26:24 	2.01	2020-07-29 16:26:24.900
2020/07/29 16:26:25 	2.47	2020-07-29 16:26:25.400
2020/07/29 16:26:26 	2.53	2020-07-29 16:26:26.100
2020/07/29 16:26:27 	1.99	2020-07-29 16:26:27.300
2020/07/29 16:26:28 	1.95	2020-07-29 16:26:28.000
2020/07/29 16:26:28 	1.95	2020-07-29 16:26:28.500
2020/07/29 16:26:30 	3.41	2020-07-29 16:26:30.600
2020/07/29 16:26:31 	2.5	2020-07-29 16:26:31.800
2020/07/29 16:26:32 	2.7	2020-07-29 16:26:32.300
2020/07/29 16:26:32 	2.91	2020-07-29 16:26:32.700
2020/07/29 16:26:33 	2.91	2020-07-29 16:26:33.700
2020/07/29 16:26:34 	2.92	2020-07-29 16:26:34.000
2020/07/29 16:26:34 	2.9	2020-07-29 16:26:34.800
2020/07/29 16:26:35 	2.92	2020-07-29 16:26:35.200
2020/07/29 16:26:35 	2.91	2020-07-29 16:26:35.600
2020/07/29 16:26:35 	2.9	2020-07-29 16:26:35.900
2020/07/29 16:26:36 	2.93	2020-07-29 16:26:36.100
